#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
cas_scz_uclo_eur_A6.0*UCL_PT-1NV6|LAIRS_00S985	1	1	0	0	0	68927	68927	0	0	0	
p620|p620	3	1	2	0	0	2504995	229666	2275329	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NQY|RURAL_00S208	1	0	1	0	0	37199	0	37199	0	0	
SF_0580|SF_0580	4	1	0	3	0	209399	78561	0	130838	0	
con_scz_aber_eur_A6.0*Ab_PT-248Q|STILT_33261744	1	1	0	0	0	58492	58492	0	0	0	
SF_0634|SF_0634	2	1	0	1	0	122786	30179	0	92607	0	
cas_scz_port_eur_A6.0*Port_PT-1P13|AWING_AZ9201-3	3	2	1	0	0	101445	64094	37351	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NU8|HOBOS_00S344	2	1	1	0	0	67949	16746	51203	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-237F|TRACK_12765032	2	0	2	0	0	775269	0	775269	0	0	
SF_0149|SF_0149	2	1	1	0	0	248504	23081	225423	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JF|BLOCK_8936874	2	1	1	0	0	193929	110333	83596	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_A01_143224.CEL	2	0	2	0	0	244902	0	244902	0	0	
cas_scz_port_eur_A6.0*Port_PT-1P1A|ANISE_AZ9221-3	7	3	4	0	0	1063322	500676	562646	0	0	
SF_0702|SF_0702	1	0	1	0	0	81001	0	81001	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NY6|LAIRS_0S2190	1	0	1	0	0	23903	0	23903	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2298|BOURG_16825036	1	1	0	0	0	177712	177712	0	0	0	
c1008|c1008	4	4	0	0	0	170598	170598	0	0	0	
p1306|p1306	6	4	2	0	0	246248	123657	122591	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RZQ|CHICO_36113663	2	2	0	0	0	116055	116055	0	0	0	
p1028|p1028	9	0	9	0	0	479168	0	479168	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_C01_143228.CEL	2	1	1	0	0	209050	64167	144883	0	0	
p1316|p1316	2	1	1	0	0	88750	26869	61881	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22AQ|DRECK_33262234	1	1	0	0	0	665820	665820	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22AP|WHEYS_33262233	4	3	1	0	0	414356	121961	292395	0	0	
SF_0218|SF_0218	1	1	0	0	0	34951	34951	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NMU|SORGO_00S028	4	2	2	0	0	242430	102343	140087	0	0	
con_scz_port_eur_A6.0*Port_PT-1OHT|CONCH_AZ8261-2	1	0	1	0	0	39813	0	39813	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NML|REBID_00S019	2	1	1	0	0	143786	56743	87043	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1S8L|PALEA_36113460	1	0	1	0	0	142625	0	142625	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_C01_162056.CEL	2	1	1	0	0	233813	153564	80249	0	0	
SF_0658|SF_0658	3	2	1	0	0	215207	99010	116197	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JB|WRACK_12778775	2	1	1	0	0	330941	107454	223487	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22AC|GENIP_33262055	3	2	1	0	0	250816	54182	196634	0	0	
con_scz_port_eur_A6.0*Port_PT-1OJX|CONCH_AZ8337-14	1	0	1	0	0	79436	0	79436	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PHT|MOGGY_AZ8562-4	1	1	0	0	0	176098	176098	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1TAX|PALEA_36112671	1	0	1	0	0	22094	0	22094	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NQZ|RURAL_00S209	2	0	2	0	0	123567	0	123567	0	0	
SF_0659|SF_0659	1	0	1	0	0	49935	0	49935	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_A12_162228.CEL	5	3	2	0	0	815564	513263	302301	0	0	
SF_1141|SF_1141	3	1	2	0	0	305883	65437	240446	0	0	
c894|c894	2	1	1	0	0	162207	122574	39633	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_A02_143048.CEL	3	1	1	1	0	467587	122776	38465	306346	0	
con_scz_aber_eur_A6.0*Ab_PT-2484|ADDER_33262306	2	1	1	0	0	116685	30104	86581	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_D11_162218.CEL	3	2	1	0	0	99700	63547	36153	0	0	
SF_0892|SF_0892	3	2	1	0	0	119578	99346	20232	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1SBS|SODIC_36113979	3	0	3	0	0	651717	0	651717	0	0	
con_scz_port_eur_A6.0*Port_PT-1OIC|MOGGY_AZ8280-5	1	0	1	0	0	28256	0	28256	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22Q7|ADDER_8568276	1	1	0	0	0	120087	120087	0	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_E09_143168.CEL	4	3	1	0	0	1400646	1035049	365597	0	0	
SF_0077|SF_0077	3	2	1	0	0	179383	130102	49281	0	0	
SF_0758|SF_0758	3	0	3	0	0	854859	0	854859	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZT|NADAS_0S2248	4	4	0	0	0	1327776	1327776	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZH|LAIRS_0S2236	1	1	0	0	0	74240	74240	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22K2|GENIP_33261914	1	0	1	0	0	198453	0	198453	0	0	
SF_0171|SF_0171	1	1	0	0	0	41642	41642	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24BU|HERBS_8936869	4	3	1	0	0	174694	158146	16548	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QD|MAUND_8566569	2	2	0	0	0	161438	161438	0	0	0	
SF_0358|SF_0358	1	0	1	0	0	257707	0	257707	0	0	
con_scz_port_eur_A6.0*Port_PT-1PPA|ANISE_AZ8351-2	2	1	0	0	1	176943	51083	0	0	125860	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXI|RYNDS_0S2167	1	1	0	0	0	35078	35078	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OYW|ANISE_AZ9101-3	1	0	1	0	0	276572	0	276572	0	0	
c892|c892	1	0	1	0	0	494412	0	494412	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23O6|WHEYS_20273360	3	1	2	0	0	601595	68914	532681	0	0	
SF_1135|SF_1135	1	0	1	0	0	26646	0	26646	0	0	
SF_0768|SF_0768	1	0	0	1	0	35508	0	0	35508	0	
c986|c986	7	4	3	0	0	2632918	295398	2337520	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PGY|CONCH_AZE205-3	1	1	0	0	0	119888	119888	0	0	0	
SF_1092|SF_1092	3	2	1	0	0	200573	117748	82825	0	0	
con_scz_aber_eur_A6.0*Ab_PT-241B|HERBS_33248135	1	1	0	0	0	69349	69349	0	0	0	
SF_0355|SF_0355	2	2	0	0	0	182153	182153	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23NB|GOUTS_20273915	2	0	0	0	2	35963	0	0	0	35963	
SF_0246|SF_0246	2	1	1	0	0	519566	279570	239996	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22BC|WHEYS_33261673	3	2	1	0	0	329794	311134	18660	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22F9|GENIP_33262066	1	0	1	0	0	59244	0	59244	0	0	
p1213|p1213	3	1	2	0	0	154639	56144	98495	0	0	
SF_0206|SF_0206	3	1	0	2	0	196853	61965	0	134888	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRP|REBID_00S237	2	1	0	0	1	613496	595466	0	0	18030	
cas_scz_aber_eur_A6.0*Ab_PT-23DM|BOURG_12764546	2	2	0	0	0	131152	131152	0	0	0	
SF_0956|SF_0956	2	2	0	0	0	572612	572612	0	0	0	
SF_0934|SF_0934	2	2	0	0	0	133074	133074	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22K8|HERBS_8936843	3	0	3	0	0	1047763	0	1047763	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PFD|MOGGY_AZE117-3	2	0	2	0	0	60283	0	60283	0	0	
SF_0861|SF_0861	2	1	1	0	0	52476	33816	18660	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRH|REBID_00S229	1	0	1	0	0	145936	0	145936	0	0	
p1283|p1283	4	2	2	0	0	337245	253774	83471	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NO7|LAIRS_00S076	3	1	2	0	0	146841	39813	107028	0	0	
SF_0655|SF_0655	2	2	0	0	0	165236	165236	0	0	0	
p39|p39	2	2	0	0	0	348493	348493	0	0	0	
SF_1037|SF_1037	5	3	2	0	0	631705	485218	146487	0	0	
SF_0306|SF_0306	1	1	0	0	0	126782	126782	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PJK|ANISE_AZ8526-13	3	0	3	0	0	385275	0	385275	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OGF|MINOR_AZ9186-4	1	1	0	0	0	32295	32295	0	0	0	
SF_0750|SF_0750	1	1	0	0	0	52627	52627	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1OJO|ANISE_AZ8328-17	5	2	3	0	0	352361	134655	217706	0	0	
SF_0703|SF_0703	2	1	1	0	0	162984	111122	51862	0	0	
NOT_IN_PGC_MASTER|NADAS_00S063	3	1	2	0	0	267528	77762	189766	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QA|HERBS_8566595	4	0	4	0	0	295184	0	295184	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23J4|TRACK_12778804	1	0	1	0	0	98809	0	98809	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22X2|ADDER_425	3	1	1	0	1	438748	235808	192022	0	10918	
p634|p634	5	3	0	1	1	510687	381875	0	45093	83719	
con_scz_swe1_eur_A5.0*Sw1_PT-1RUH|SODIC_36113680	1	0	1	0	0	22096	0	22096	0	0	
SF_0353|SF_0353	2	1	0	1	0	149432	94715	0	54717	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_E08_143344.CEL	2	1	1	0	0	56136	30109	26027	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QZ|HERBS_8567836	2	0	2	0	0	380530	0	380530	0	0	
SF_0833|SF_0833	4	2	1	1	0	352040	117522	158587	75931	0	
con_scz_port_eur_A6.0*Port_PT-1OJQ|SAUCY_AZ8330-19	3	2	1	0	0	325567	293126	32441	0	0	
c598|c598	4	3	1	0	0	324784	268064	56720	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SCI|CHICO_36112788	1	0	1	0	0	135781	0	135781	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-232F|MUTER_12765093	2	1	1	0	0	67637	28208	39429	0	0	
c583|c583	5	3	2	0	0	693957	166882	527075	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23CI|STILT_12764470	2	1	1	0	0	1494346	1350357	143989	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S6K|SODIC_36112442	2	1	0	0	1	1084954	21495	0	0	1063459	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPI|LAIRS_00S118	1	0	1	0	0	50009	0	50009	0	0	
c1001|c1001	4	4	0	0	0	190802	190802	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1OHM|COAST_AZ8252-3	2	0	2	0	0	618434	0	618434	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NSE|SORGO_00S263	3	1	2	0	0	613283	115677	497606	0	0	
p608|p608	5	3	1	0	1	460921	347739	22459	0	90723	
p575|p575	2	0	2	0	0	58555	0	58555	0	0	
con_scz_port_eur_A6.0*Port_PT-1OHJ|COAST_AZ8051-32	1	0	1	0	0	100808	0	100808	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23IJ|COVET_20274206	1	0	1	0	0	14979	0	14979	0	0	
con_scz_port_eur_A6.0*Port_PT-1P85|AWING_AZ8438-9	2	2	0	0	0	88247	88247	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23HT|DRECK_20273842	2	0	2	0	0	69506	0	69506	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_E06_143120.CEL	2	1	1	0	0	300602	122776	177826	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24F1|WHEYS_33262400	1	0	1	0	0	98996	0	98996	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_C07_143324.CEL	4	1	3	0	0	800058	392342	407716	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_D09_162186.CEL	3	2	1	0	0	251050	150331	100719	0	0	
p91|p91	2	2	0	0	0	411198	411198	0	0	0	
SF_1080|SF_1080	1	1	0	0	0	88843	88843	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23ES|MAUND_20273830	1	0	1	0	0	110967	0	110967	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_C06_143506.CEL	3	1	2	0	0	441890	146985	294905	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RV8|PALEA_36113845	3	0	2	0	1	348710	0	288195	0	60515	
SF_0687|SF_0687	1	0	1	0	0	101267	0	101267	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QC|BLOCK_8568293	1	0	1	0	0	42909	0	42909	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYL|NADAS_0S2205	1	1	0	0	0	235808	235808	0	0	0	
SF_0997|SF_0997	5	3	0	2	0	1814394	1733506	0	80888	0	
con_scz_port_eur_A6.0*Port_PT-1P8V|ANISE_AZ8464-16	2	0	2	0	0	366418	0	366418	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23DT|STILT_33248120	2	2	0	0	0	45099	45099	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RVZ|PALEA_36114170	3	2	1	0	0	398202	54685	343517	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22PN|THERM_8568268	3	2	1	0	0	516609	146856	369753	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25K5|COVET_BIP19523	2	2	0	0	0	330827	330827	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23VK|WATAP_12777651	1	0	1	0	0	64498	0	64498	0	0	
p306|p306	2	0	2	0	0	343965	0	343965	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_H06_143318.CEL	3	2	1	0	0	183951	97401	86550	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPX|HOBOS_00S141	4	2	1	0	1	409063	191371	78851	0	138841	
cas_scz_aber_eur_A6.0*Ab_PT-22VU|ADDER_8567904	1	1	0	0	0	12809	12809	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2332|ADDER_12765034	1	1	0	0	0	534607	534607	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QP|DRECK_8566632	1	0	1	0	0	53612	0	53612	0	0	
p664|p664	1	1	0	0	0	81205	81205	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22RW|WRACK_8567859	2	1	1	0	0	210954	86932	124022	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_H02_143254.CEL	2	0	2	0	0	96542	0	96542	0	0	
p292|p292	3	2	1	0	0	125741	87274	38467	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_D02_143444.CEL	1	0	1	0	0	78270	0	78270	0	0	
SF_1039|SF_1039	3	2	1	0	0	189506	170720	18786	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OFW|MINOR_AZ9141-9	2	2	0	0	0	209352	209352	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GH|THERM_33262419	1	1	0	0	0	24702	24702	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-242I|BOURG_33262472	2	0	2	0	0	64240	0	64240	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PJA|CONCH_AZ8507-3	2	1	1	0	0	318601	271584	47017	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25BE|GENIP_BIP18467	2	0	2	0	0	517593	0	517593	0	0	
c936|c936	3	2	1	0	0	874883	305280	569603	0	0	
p779|p779	8	0	8	0	0	460826	0	460826	0	0	
p645|p645	3	2	0	0	1	57917	42815	0	0	15102	
con_scz_aber_eur_A6.0*Ab_PT-23NG|GOUTS_20273375	2	2	0	0	0	128931	128931	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OZD|SNOOP_AZ9140-3	1	0	0	0	1	28520	0	0	0	28520	
con_scz_aber_eur_A6.0*Ab_PT-248D|TRACK_33261728	1	0	1	0	0	410012	0	410012	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22KK|MAUND_12523252	2	1	0	0	1	118183	78840	0	0	39343	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXS|SORGO_0S2177	2	1	1	0	0	389000	266611	122389	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22MA|BOURG_8568246	1	1	0	0	0	49072	49072	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-228V|GENIP_12818049	2	1	1	0	0	119835	33402	86433	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VK|COVET_8567891	2	2	0	0	0	82859	82859	0	0	0	
c588|c588	1	0	1	0	0	112329	0	112329	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYS|HOBOS_0S2212	3	2	1	0	0	230483	194737	35746	0	0	
SF_1082|SF_1082	1	1	0	0	0	141174	141174	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OZ4|MINOR_AZ9125-1	3	3	0	0	0	414120	414120	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NWC|HOBOS_0S2126	2	0	1	0	1	376313	0	320972	0	55341	
c770|c770	1	0	1	0	0	43413	0	43413	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24S8|HERBS_BIP18458	2	1	1	0	0	153720	101267	52453	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25BH|WHEYS_BIP18575	2	1	1	0	0	332094	258184	73910	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PIB|COAST_AZ8578-10	3	3	0	0	0	125415	125415	0	0	0	
SF_0080|SF_0080	2	0	2	0	0	442506	0	442506	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PQX|MOGGY_AZ9280-3	4	2	2	0	0	663102	501997	161105	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22KQ|THERM_12779305	2	2	0	0	0	134849	134849	0	0	0	
SF_1078|SF_1078	1	1	0	0	0	39311	39311	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22PP|BLOCK_8568260	4	2	2	0	0	685197	81671	603526	0	0	
SF_0135|SF_0135	2	0	0	2	0	75364	0	0	75364	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QT|WRACK_8567822	4	2	2	0	0	300147	134686	165461	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_C05_143490.CEL	3	2	1	0	0	227214	186728	40486	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PB3|SNOOP_AZ9393-7	2	1	1	0	0	252579	77928	174651	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22LF|DRECK_8568204	3	0	3	0	0	468611	0	468611	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238G|BOURG_12764515	3	0	2	0	1	1315154	0	1144152	0	171002	
cas_scz_port_eur_A6.0*Port_PT-1PIR|SAUCY_AZ8590-4	7	5	1	0	1	705612	268005	270617	0	166990	
p461|p461	3	1	1	1	0	591993	29345	476931	85717	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1SBN|STORK_36114357	1	0	1	0	0	576498	0	576498	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229I|BOURG_12765282	1	1	0	0	0	24702	24702	0	0	0	
SF_0347|SF_0347	5	1	3	1	0	836622	33878	771027	31717	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NOR|HOBOS_00S096	2	0	1	0	1	108914	0	57260	0	51654	
con_scz_port_eur_A6.0*Port_PT-1OJ1|MOGGY_AZ8305-8	1	0	1	0	0	242334	0	242334	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S7V|PALEA_36112408	4	2	1	0	1	374098	217864	59701	0	96533	
con_scz_swe1_eur_A5.0*Sw1_PT-1S32|CHICO_36113683	1	1	0	0	0	12809	12809	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OF|HERBS_12816883	1	1	0	0	0	55886	55886	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SCG|STORK_36112521	2	1	1	0	0	54987	43838	11149	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O1W|NADAS_0S2287	2	0	2	0	0	112360	0	112360	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRV|SORGO_00S244	1	1	0	0	0	131488	131488	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VW|MUTER_8567906	2	0	2	0	0	870780	0	870780	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1S34|STORK_36113703	2	0	1	0	1	210018	0	164148	0	45870	
SF_0444|SF_0444	1	1	0	0	0	125791	125791	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NN1|SORGO_00S034	4	3	1	0	0	287226	194950	92276	0	0	
p1327|p1327	6	1	5	0	0	350043	61717	288326	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23V2|DRECK_7466509	5	2	3	0	0	1533286	158347	1374939	0	0	
p324|p324	2	1	1	0	0	631855	81121	550734	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22EF|DRECK_33262485	2	0	2	0	0	482039	0	482039	0	0	
c574|c574	1	0	1	0	0	310967	0	310967	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2383|WRACK_12764477	2	1	1	0	0	89210	16402	72808	0	0	
SF_0169|SF_0169	2	1	0	1	0	192522	117815	0	74707	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYV|LAIRS_0S2215	2	1	0	0	1	104687	92230	0	0	12457	
con_scz_swe1_eur_A5.0*Sw1_PT-1RV1|CHICO_36114136	1	1	0	0	0	51664	51664	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22X8|BLOCK_12764032	5	3	2	0	0	1297500	1216440	81060	0	0	
SF_0095|SF_0095	3	2	1	0	0	347552	119174	228378	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_D01_143230.CEL	1	1	0	0	0	245258	245258	0	0	0	
c914|c914	4	2	2	0	0	278506	214362	64144	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NWE|RYNDS_0S2128	3	1	1	0	1	278704	232812	25406	0	20486	
SF_0731|SF_0731	2	0	1	1	0	98060	0	31597	66463	0	
cas_scz_aber_eur_A6.0*Ab_PT-2399|BOURG_12764483	1	1	0	0	0	68875	68875	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRC|LAIRS_00S222	2	2	0	0	0	144261	144261	0	0	0	
SF_0839|SF_0839	1	0	1	0	0	54821	0	54821	0	0	
cas_scz_port_eur_A6.0*Port_PT-1O9G|MINOR_AZ9138-1	2	1	0	0	1	1890167	1823396	0	0	66771	
cas_scz_uclo_eur_A6.0*UCL_PT-1NQG|RYNDS_00S160	3	1	1	0	1	554916	311204	48259	0	195453	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SCR|STORK_36112281	8	3	4	0	1	674789	258528	335106	0	81155	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_A01_162052.CEL	2	2	0	0	0	137970	137970	0	0	0	
SF_0638|SF_0638	5	2	3	0	0	446480	143489	302991	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZW|NADAS_0S2356	2	1	1	0	0	336614	181499	155115	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JE|MUTER_12778788	1	0	1	0	0	36377	0	36377	0	0	
c1029|c1029	4	1	3	0	0	242894	23806	219088	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23WD|BOURG_33262052	3	2	1	0	0	322657	264895	57762	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPR|GAUZE_00S135	3	2	0	0	1	279934	147742	0	0	132192	
cas_scz_port_eur_A6.0*Port_PT-1PBP|AWING_AZE031-3	3	1	2	0	0	348142	132688	215454	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OBF|MINOR_AZ9317-1	1	0	1	0	0	745877	0	745877	0	0	
con_scz_port_eur_A6.0*Port_PT-1P8U|COAST_AZ8463-15	2	2	0	0	0	709794	709794	0	0	0	
SF_0661|SF_0661	2	1	0	1	0	298777	271439	0	27338	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SC9|CHICO_36112461	1	0	1	0	0	313761	0	313761	0	0	
SF_0718|SF_0718	4	1	0	3	0	688511	495761	0	192750	0	
cas_scz_aber_eur_A6.0*Ab_PT-22F1|BOURG_33262597	3	1	2	0	0	287396	12809	274587	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22EW|DRECK_33262487	1	1	0	0	0	49451	49451	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-247B|TRACK_33262358	1	0	1	0	0	18786	0	18786	0	0	
SF_0156|SF_0156	1	1	0	0	0	848932	848932	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GK|WATAP_33262415	2	2	0	0	0	159332	159332	0	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_B10_162198.CEL	3	2	1	0	0	179197	104780	74417	0	0	
NOT_IN_PGC_MASTER|GOUTS_12778832	4	4	0	0	0	180221	180221	0	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_D05_143294.CEL	5	3	1	0	1	653360	403521	95892	0	153947	
con_scz_port_eur_A6.0*Port_PT-1P8M|ANISE_AZ8455-7	2	0	2	0	0	146945	0	146945	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RWL|STORK_36114039	2	0	0	0	2	125200	0	0	0	125200	
con_scz_port_eur_A6.0*Port_PT-1P8F|AWING_AZ8448-19	3	2	1	0	0	210539	52339	158200	0	0	
SF_0831|SF_0831	4	0	4	0	0	1799987	0	1799987	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23VW|GOUTS_12777682	2	1	1	0	0	97513	44153	53360	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2412|THERM_33262186	4	2	2	0	0	348498	190607	157891	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2335|WHEYS_12763949	1	0	1	0	0	273681	0	273681	0	0	
p813|p813	2	0	2	0	0	265663	0	265663	0	0	
SF_0208|SF_0208	1	1	0	0	0	29539	29539	0	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_G12_143610.CEL	1	1	0	0	0	68318	68318	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S2F|SODIC_36112413	4	3	0	0	1	814846	135495	0	0	679351	
c880|c880	2	1	1	0	0	219798	60692	159106	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-233K|HERBS_12763908	2	1	1	0	0	288158	38471	249687	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S7M|YOKEL_36112399	2	1	1	0	0	101189	40264	60925	0	0	
